id,status,pred_label,confidence,stage,filter_score
6022576663445996160,ANOMALY,None,0.0,Filter,0.003428
4108918078816758016,ANOMALY,None,0.0,Filter,0.004739
4035786841695399680,ANOMALY,None,0.0,Filter,0.008607
5337060742972385920,ANOMALY,None,0.0,Filter,0.003616
4291151582641775360,ANOMALY,None,0.0,Filter,0.020837
4039520890690481664,ANOMALY,None,0.0,Filter,0.015013
6734555758639742336,ANOMALY,None,0.0,Filter,0.003968
6026452476327924608,ANOMALY,None,0.0,Filter,0.002256
4657208617317599616,ANOMALY,None,0.0,Filter,0.015262
5993453864581515904,ANOMALY,None,0.0,Filter,0.02198
4042018774982784384,ANOMALY,None,0.0,Filter,0.005352
4047741183154618624,ANOMALY,None,0.0,Filter,0.002053
5889633235060437888,ANOMALY,None,0.0,Filter,0.02831
2046023365003386624,ANOMALY,None,0.0,Filter,0.015149
328291567645428352,ANOMALY,None,0.0,Filter,0.009498
4046026116833202432,ANOMALY,None,0.0,Filter,0.016047
5861332389881048960,ANOMALY,None,0.0,Filter,0.001356
4517251305479677952,ANOMALY,None,0.0,Filter,0.017211
3003408340185174784,ANOMALY,None,0.0,Filter,0.003466
4241536704550998144,ANOMALY,None,0.0,Filter,0.025847
4052653453357157504,ANOMALY,None,0.0,Filter,0.030281
6136708646154232064,ANOMALY,None,0.0,Filter,0.003641
4123708949755984256,ANOMALY,None,0.0,Filter,0.003524
5834823714334365440,ANOMALY,None,0.0,Filter,0.003862
5871448137358947968,ANOMALY,None,0.0,Filter,0.00433
4121830296718600704,ANOMALY,None,0.0,Filter,0.003555
4318562270135909632,ANOMALY,None,0.0,Filter,0.000748
4479136356966606080,ANOMALY,None,0.0,Filter,0.002571
5612757206245260800,ANOMALY,None,0.0,Filter,0.028107
6057192588057547648,ANOMALY,None,0.0,Filter,0.011119
5899939576030507520,ANOMALY,None,0.0,Filter,0.314036
4127618877491886208,ANOMALY,None,0.0,Filter,0.003407
4197642516735709952,ANOMALY,None,0.0,Filter,0.003639
2023911361548617728,ANOMALY,None,0.0,Filter,0.008155
5960727038481099520,ANOMALY,None,0.0,Filter,0.004337
4049310117648339840,ANOMALY,None,0.0,Filter,0.0036
4065530834601506560,ANOMALY,None,0.0,Filter,0.002766
5335632790911236480,ANOMALY,None,0.0,Filter,0.003959
2025181881603824896,ANOMALY,None,0.0,Filter,0.031955
5408598306643361792,ANOMALY,None,0.0,Filter,0.00911
4505878747510307328,ANOMALY,None,0.0,Filter,0.022318
4093501688907169920,ANOMALY,None,0.0,Filter,0.017685
5826084967689719040,ANOMALY,None,0.0,Filter,0.002327
4252028038466742400,ANOMALY,None,0.0,Filter,0.002656
5832930870662346112,ANOMALY,None,0.0,Filter,0.004059
4185931721478213504,ANOMALY,None,0.0,Filter,0.026104
1807098560558964992,ANOMALY,None,0.0,Filter,0.031325
4076917858009643392,ANOMALY,None,0.0,Filter,0.006211
5978041013705887360,ANOMALY,None,0.0,Filter,0.05605
5238288765870290432,ANOMALY,None,0.0,Filter,0.017221
1749393613353191936,ANOMALY,None,0.0,Filter,0.016979
4100996784697142272,ANOMALY,None,0.0,Filter,0.019308
5954327708972071808,ANOMALY,None,0.0,Filter,0.002289
4049175908376697472,ANOMALY,None,0.0,Filter,0.003531
4078923882639085056,ANOMALY,None,0.0,Filter,0.002177
4059121197228187008,ANOMALY,None,0.0,Filter,0.044175
541616064886195072,ANOMALY,None,0.0,Filter,0.002871
3029475905457968384,ANOMALY,None,0.0,Filter,0.029395
5978408525530361984,ANOMALY,None,0.0,Filter,0.021022
5241147221239739648,ANOMALY,None,0.0,Filter,0.005898
4111707436701147136,ANOMALY,None,0.0,Filter,0.027593
5955666192606834176,ANOMALY,None,0.0,Filter,0.014971
4173469891061721344,ANOMALY,None,0.0,Filter,0.014039
4047483278882204672,ANOMALY,None,0.0,Filter,0.020465
2033327853999591808,ANOMALY,None,0.0,Filter,0.016468
4085270607324300160,ANOMALY,None,0.0,Filter,0.013795
4108438416937093248,ANOMALY,None,0.0,Filter,0.028272
5279617861765806208,ANOMALY,None,0.0,Filter,0.004408
1838136158901027968,ANOMALY,None,0.0,Filter,0.00212
5329372961944916864,ANOMALY,None,0.0,Filter,0.003641
5904334324003649536,ANOMALY,None,0.0,Filter,0.009736
5935940232416262400,ANOMALY,None,0.0,Filter,0.012728
4177696688618499584,ANOMALY,None,0.0,Filter,0.007944
4685671576065285248,ANOMALY,None,0.0,Filter,0.003282
5895291802977818112,ANOMALY,None,0.0,Filter,0.009372
5963765710659760896,ANOMALY,None,0.0,Filter,0.019827
4051367368256587392,ANOMALY,None,0.0,Filter,0.012437
4304620909309878272,ANOMALY,None,0.0,Filter,0.011539
1967739030443939712,ANOMALY,None,0.0,Filter,0.013554
5831388324601827584,ANOMALY,None,0.0,Filter,0.002532
5593294162500329856,ANOMALY,None,0.0,Filter,0.004183
5306625612576581248,ANOMALY,None,0.0,Filter,0.015037
5858060380701126784,ANOMALY,None,0.0,Filter,0.016488
2021531674795833856,ANOMALY,None,0.0,Filter,0.019471
4145381354776874624,ANOMALY,None,0.0,Filter,0.004477
4087601949929634432,ANOMALY,None,0.0,Filter,0.015516
6729929361572794112,ANOMALY,None,0.0,Filter,0.003194
4048282589523971584,ANOMALY,None,0.0,Filter,0.00271
4284790736071472000,ANOMALY,None,0.0,Filter,0.002712
4304599640671085952,ANOMALY,None,0.0,Filter,0.357872
5799576429504720896,ANOMALY,None,0.0,Filter,0.016164
5344997743747766656,ANOMALY,None,0.0,Filter,0.017102
4108128045308239360,ANOMALY,None,0.0,Filter,0.018465
5520695063291069440,ANOMALY,None,0.0,Filter,0.00501
5867357851021568512,ANOMALY,None,0.0,Filter,0.015906
