id,status,pred_label,confidence,stage,filter_score
4101883747013502336,ANOMALY,None,0.0,Filter,0.00335
5956140494423826176,ANOMALY,None,0.0,Filter,0.002411
4086565522808245888,ANOMALY,None,0.0,Filter,0.019375
2949766054089930880,ANOMALY,None,0.0,Filter,0.00391
873571304054182784,ANOMALY,None,0.0,Filter,0.014028
4119415288100360576,ANOMALY,None,0.0,Filter,0.003291
5345341581640701440,ANOMALY,None,0.0,Filter,0.011476
4284761495928069888,ANOMALY,None,0.0,Filter,0.036545
5417388352350262528,ANOMALY,None,0.0,Filter,0.028487
4287186262670865152,ANOMALY,None,0.0,Filter,0.013913
5249365074205829120,ANOMALY,None,0.0,Filter,0.014718
6017101984580042880,ANOMALY,None,0.0,Filter,0.007285
4073259885941942784,ANOMALY,None,0.0,Filter,0.000269
4165581337493154304,ANOMALY,None,0.0,Filter,0.002856
1867817784534477568,ANOMALY,None,0.0,Filter,0.022482
6150147912357205248,ANOMALY,None,0.0,Filter,0.01952
5234985832955884672,ANOMALY,None,0.0,Filter,0.10302
5796083315439402368,ANOMALY,None,0.0,Filter,0.001749
4123794471115031424,ANOMALY,None,0.0,Filter,0.013627
4655553852396678528,ANOMALY,None,0.0,Filter,0.002444
4041751215595726080,ANOMALY,None,0.0,Filter,0.013306
5311798265017721088,ANOMALY,None,0.0,Filter,0.019434
5336182649816978816,ANOMALY,None,0.0,Filter,0.007066
5310756202864089984,ANOMALY,None,0.0,Filter,0.004176
4108819294579570176,ANOMALY,None,0.0,Filter,0.008297
4074877130076541312,ANOMALY,None,0.0,Filter,0.002973
4043352035884125184,ANOMALY,None,0.0,Filter,0.003413
4254903604949152640,ANOMALY,None,0.0,Filter,0.016414
5812948861721635456,ANOMALY,None,0.0,Filter,0.002858
4102153058630256256,ANOMALY,None,0.0,Filter,0.006495
4786231981805726208,ANOMALY,None,0.0,Filter,0.017855
4076539248068404352,ANOMALY,None,0.0,Filter,0.002783
6042171850418257024,ANOMALY,None,0.0,Filter,0.002676
2128173651132674560,ANOMALY,None,0.0,Filter,0.003077
5823029321761782784,ANOMALY,None,0.0,Filter,0.012778
6727618875377371520,ANOMALY,None,0.0,Filter,0.011412
4658238378846453632,ANOMALY,None,0.0,Filter,0.00836
5970997232959602944,ANOMALY,None,0.0,Filter,0.010213
5874389296600293120,ANOMALY,None,0.0,Filter,0.013621
4197768239054238336,ANOMALY,None,0.0,Filter,0.040113
1772083581976603264,ANOMALY,None,0.0,Filter,0.004661
5950721551338765184,ANOMALY,None,0.0,Filter,0.035381
3158210437691001600,ANOMALY,None,0.0,Filter,0.003331
4479802523569406720,ANOMALY,None,0.0,Filter,0.001579
5936156320872402816,ANOMALY,None,0.0,Filter,0.023763
6718030545523903744,ANOMALY,None,0.0,Filter,0.005387
5253288406598112512,ANOMALY,None,0.0,Filter,0.002498
4095011936756011264,ANOMALY,None,0.0,Filter,0.018754
421617736654832384,ANOMALY,None,0.0,Filter,0.016511
1988693385607328896,ANOMALY,None,0.0,Filter,0.028195
5227632505331933184,ANOMALY,None,0.0,Filter,0.011863
4052726574987497984,ANOMALY,None,0.0,Filter,0.016922
4134735230261709440,ANOMALY,None,0.0,Filter,0.005783
5414625004751211008,ANOMALY,None,0.0,Filter,0.016668
3426482272612707200,ANOMALY,None,0.0,Filter,0.021718
4286153958691143040,ANOMALY,None,0.0,Filter,0.002205
4099690874108732416,ANOMALY,None,0.0,Filter,0.027119
2023825256048401792,ANOMALY,None,0.0,Filter,0.002102
4077824508442428928,ANOMALY,None,0.0,Filter,0.007935
2074194914498672128,ANOMALY,None,0.0,Filter,0.024605
1824368589742235136,ANOMALY,None,0.0,Filter,0.001544
5340193908757631744,ANOMALY,None,0.0,Filter,0.013851
2179684637027298944,ANOMALY,None,0.0,Filter,0.032013
2031370792048061440,ANOMALY,None,0.0,Filter,0.022444
4104734299652762240,ANOMALY,None,0.0,Filter,0.034992
4112045364769165696,ANOMALY,None,0.0,Filter,0.003437
4051936163688329600,ANOMALY,None,0.0,Filter,0.00374
4035784234705866752,ANOMALY,None,0.0,Filter,0.001592
5338196920760964224,ANOMALY,None,0.0,Filter,0.003686
6737240976497495808,ANOMALY,None,0.0,Filter,0.005626
5339403188081182208,ANOMALY,None,0.0,Filter,0.006055
5851280001817952128,ANOMALY,None,0.0,Filter,0.010028
4111231623084027648,ANOMALY,None,0.0,Filter,0.002979
1873161273606634368,ANOMALY,None,0.0,Filter,0.002434
6705569131713382784,ANOMALY,None,0.0,Filter,0.001178
4098629394437989120,ANOMALY,None,0.0,Filter,0.003442
4660113256498276608,ANOMALY,None,0.0,Filter,0.002606
5851792683473720064,ANOMALY,None,0.0,Filter,0.015301
4040019274413745664,ANOMALY,None,0.0,Filter,0.013534
4036506682511366144,ANOMALY,None,0.0,Filter,0.001569
5339329486456582272,ANOMALY,None,0.0,Filter,0.003558
4124114051118815616,ANOMALY,None,0.0,Filter,0.003702
6029179230849280896,ANOMALY,None,0.0,Filter,0.002718
4123570548790168832,ANOMALY,None,0.0,Filter,0.020295
4122594388556526336,ANOMALY,None,0.0,Filter,0.018353
5874358235463775616,ANOMALY,None,0.0,Filter,0.006744
6731650062918034432,ANOMALY,None,0.0,Filter,0.004345
6058135213096012672,ANOMALY,None,0.0,Filter,0.022201
5870111612305572864,ANOMALY,None,0.0,Filter,0.002671
3058134298073761408,ANOMALY,None,0.0,Filter,0.003493
6053544717665424512,ANOMALY,None,0.0,Filter,0.009708
5338249353693750272,ANOMALY,None,0.0,Filter,0.010763
2036638410473282560,ANOMALY,None,0.0,Filter,0.01801
4481253226064140288,ANOMALY,None,0.0,Filter,0.002677
4651907528207927680,ANOMALY,None,0.0,Filter,0.003229
5645349101712049280,ANOMALY,None,0.0,Filter,0.012814
4117159773177193472,ANOMALY,None,0.0,Filter,0.008483
5887177750772803968,ANOMALY,None,0.0,Filter,0.021749
520407855686000256,ANOMALY,None,0.0,Filter,0.00767
4040152250789285504,ANOMALY,None,0.0,Filter,0.011186
6053144907744756736,ANOMALY,None,0.0,Filter,0.002933
4197400314964893824,ANOMALY,None,0.0,Filter,0.007828
5864913086983352832,ANOMALY,None,0.0,Filter,0.004806
5955269062743532544,ANOMALY,None,0.0,Filter,9.3e-05
1825257235613853440,ANOMALY,None,0.0,Filter,0.005799
5900908898617220480,ANOMALY,None,0.0,Filter,0.012436
4286488828703097344,ANOMALY,None,0.0,Filter,0.005563
4040807353716612864,ANOMALY,None,0.0,Filter,0.002662
259864251764130176,ANOMALY,None,0.0,Filter,0.006209
5346374229212415744,ANOMALY,None,0.0,Filter,0.019814
4102820049878096256,ANOMALY,None,0.0,Filter,0.002561
6032819645075559552,ANOMALY,None,0.0,Filter,0.014956
4654928543747992832,ANOMALY,None,0.0,Filter,0.01703
4503349664574682880,ANOMALY,None,0.0,Filter,0.002737
4267815513516050560,ANOMALY,None,0.0,Filter,0.003948
5861617884927147392,ANOMALY,None,0.0,Filter,0.008408
4316656094888101120,ANOMALY,None,0.0,Filter,0.017408
4059039283637565440,ANOMALY,None,0.0,Filter,0.011274
2026062384268465152,ANOMALY,None,0.0,Filter,0.003402
1944228516908090496,ANOMALY,None,0.0,Filter,0.077924
3626377884585466752,ANOMALY,None,0.0,Filter,0.003506
6761415114003877504,ANOMALY,None,0.0,Filter,0.014439
4036767159443017984,ANOMALY,None,0.0,Filter,0.054775
4205367376232205696,ANOMALY,None,0.0,Filter,0.002912
4078450852086087808,ANOMALY,None,0.0,Filter,0.001652
6029723282904071936,ANOMALY,None,0.0,Filter,0.013079
5869526843911525888,ANOMALY,None,0.0,Filter,0.001874
4038932170837515520,ANOMALY,None,0.0,Filter,0.007766
5645015537375617152,ANOMALY,None,0.0,Filter,0.004869
5936241979716400384,ANOMALY,None,0.0,Filter,0.01769
6737349518893682304,ANOMALY,None,0.0,Filter,0.011496
5926158770831944320,ANOMALY,None,0.0,Filter,0.009296
4649223212262702464,ANOMALY,None,0.0,Filter,0.020889
1947062679932968064,ANOMALY,None,0.0,Filter,0.016536
6650153230271977344,ANOMALY,None,0.0,Filter,0.006684
1973090422261824896,ANOMALY,None,0.0,Filter,7.6e-05
5292604537194107904,ANOMALY,None,0.0,Filter,0.002898
5252717141584758912,ANOMALY,None,0.0,Filter,0.011338
4093111190515329280,ANOMALY,None,0.0,Filter,0.003348
2191987862898089728,ANOMALY,None,0.0,Filter,0.004473
6071923329405479936,ANOMALY,None,0.0,Filter,0.003758
5849769753788159232,ANOMALY,None,0.0,Filter,0.003348
4071352027073987072,ANOMALY,None,0.0,Filter,0.00181
4092390456230511616,ANOMALY,None,0.0,Filter,0.003628
4523495432014335616,ANOMALY,None,0.0,Filter,0.012701
5877239402625127296,ANOMALY,None,0.0,Filter,0.010277
5239673875635481344,ANOMALY,None,0.0,Filter,0.014749
5958139612695910400,ANOMALY,None,0.0,Filter,0.033367
6722436086762721408,ANOMALY,None,0.0,Filter,0.004742
5976662982021781632,ANOMALY,None,0.0,Filter,0.018573
4311444753402618368,ANOMALY,None,0.0,Filter,0.005191
3114679535391003136,ANOMALY,None,0.0,Filter,0.008577
4657042320560819584,ANOMALY,None,0.0,Filter,0.015348
4087549035936248960,ANOMALY,None,0.0,Filter,0.016675
5853376529971803520,ANOMALY,None,0.0,Filter,0.001936
3140006820100269952,ANOMALY,None,0.0,Filter,0.01104
5259389665335584896,ANOMALY,None,0.0,Filter,0.009317
4203383857290704768,ANOMALY,None,0.0,Filter,0.030009
4077921025034337920,ANOMALY,None,0.0,Filter,0.016085
4144747589320348544,ANOMALY,None,0.0,Filter,0.004305
4051809822854699520,ANOMALY,None,0.0,Filter,0.013559
4657084028916341376,ANOMALY,None,0.0,Filter,0.002412
4283282446657277312,ANOMALY,None,0.0,Filter,0.03317
5970688201479830400,ANOMALY,None,0.0,Filter,0.0032
5396836796401100416,ANOMALY,None,0.0,Filter,0.003253
5937469756154188416,ANOMALY,None,0.0,Filter,0.014094
6029298699609393408,ANOMALY,None,0.0,Filter,0.01084
2059619479109467008,ANOMALY,None,0.0,Filter,0.01581
5492076562315334912,ANOMALY,None,0.0,Filter,0.001799
6050049576358327424,ANOMALY,None,0.0,Filter,0.002511
4046044739794062336,ANOMALY,None,0.0,Filter,0.00307
6026683992255329920,ANOMALY,None,0.0,Filter,0.01303
4123323055583263232,ANOMALY,None,0.0,Filter,0.004237
5589232295972533376,ANOMALY,None,0.0,Filter,0.003707
1968337851975943040,ANOMALY,None,0.0,Filter,0.00969
5955190241461937280,ANOMALY,None,0.0,Filter,0.006093
5850302707725541504,ANOMALY,None,0.0,Filter,0.001888
5828112394079896960,ANOMALY,None,0.0,Filter,0.001751
4651847334204668288,ANOMALY,None,0.0,Filter,0.002834
2176174961561489408,ANOMALY,None,0.0,Filter,0.017434
5649304216830535808,ANOMALY,None,0.0,Filter,0.025485
4205569652038925952,ANOMALY,None,0.0,Filter,5.1e-05
5825821153608559872,ANOMALY,None,0.0,Filter,0.002751
4041502653009380608,ANOMALY,None,0.0,Filter,0.005475
5910935997953772544,ANOMALY,None,0.0,Filter,0.009797
4119675150780433792,ANOMALY,None,0.0,Filter,0.003282
5360562808286170240,ANOMALY,None,0.0,Filter,0.004267
5980299479373902080,ANOMALY,None,0.0,Filter,0.035235
4121500443272291456,ANOMALY,None,0.0,Filter,0.017571
5335961270041980032,ANOMALY,None,0.0,Filter,0.003242
4036705586857281664,ANOMALY,None,0.0,Filter,0.020271
5872160517862092544,ANOMALY,None,0.0,Filter,0.002718
2084636907692606464,ANOMALY,None,0.0,Filter,0.0212
5235337092546229632,ANOMALY,None,0.0,Filter,0.002894
4136820832049406208,ANOMALY,None,0.0,Filter,0.015064
4077148338927616768,ANOMALY,None,0.0,Filter,0.011096
4044714571236655360,ANOMALY,None,0.0,Filter,0.002225
4038870941836308096,ANOMALY,None,0.0,Filter,0.006453
4205507632698524544,ANOMALY,None,0.0,Filter,0.000709
