id,status,pred_label,confidence,stage,filter_score
4065162219101891456,ANOMALY,None,0.0,Filter,0.003476
6735444649340030848,ANOMALY,None,0.0,Filter,0.009421
4037784280662172416,ANOMALY,None,0.0,Filter,0.009661
4073227450299480192,ANOMALY,None,0.0,Filter,0.002883
2212102702282144256,ANOMALY,None,0.0,Filter,0.00183
4093033537432796416,ANOMALY,None,0.0,Filter,0.007416
4037675875752092672,ANOMALY,None,0.0,Filter,0.008715
4162387810268032384,ANOMALY,None,0.0,Filter,0.00237
4048663879517763456,ANOMALY,None,0.0,Filter,0.001606
4123451801499537024,ANOMALY,None,0.0,Filter,0.002655
4096511052198739072,ANOMALY,None,0.0,Filter,0.023992
2200319755860871936,ANOMALY,None,0.0,Filter,0.00283
4655249669870656512,ANOMALY,None,0.0,Filter,0.002801
4136751528439088512,ANOMALY,None,0.0,Filter,0.027492
4092558376605232384,ANOMALY,None,0.0,Filter,0.001771
6029340584085079936,ANOMALY,None,0.0,Filter,0.008993
4039741308365645056,ANOMALY,None,0.0,Filter,0.002641
5963772204599921024,ANOMALY,None,0.0,Filter,0.002609
4114784832306616832,ANOMALY,None,0.0,Filter,0.011751
6025982916098958080,ANOMALY,None,0.0,Filter,0.004973
782999789643335168,ANOMALY,None,0.0,Filter,0.01341
4063011338021132160,ANOMALY,None,0.0,Filter,0.001698
5955769409272407808,ANOMALY,None,0.0,Filter,0.001922
4148396009405267584,ANOMALY,None,0.0,Filter,0.000127
4269710453069330432,ANOMALY,None,0.0,Filter,0.02178
5983176214000179072,ANOMALY,None,0.0,Filter,0.427957
4520004379525434112,ANOMALY,None,0.0,Filter,0.001719
4035248566330756096,ANOMALY,None,0.0,Filter,0.009892
4479906839733679872,ANOMALY,None,0.0,Filter,0.005264
4042614023034866688,ANOMALY,None,0.0,Filter,0.018231
4283065567983253504,ANOMALY,None,0.0,Filter,0.00698
2031477444655674624,ANOMALY,None,0.0,Filter,0.003031
4468293106423732608,ANOMALY,None,0.0,Filter,0.003242
2994913960025404032,ANOMALY,None,0.0,Filter,0.008269
4092323905712614528,ANOMALY,None,0.0,Filter,0.006527
2019434837417951104,ANOMALY,None,0.0,Filter,0.021187
3358662196390400512,ANOMALY,None,0.0,Filter,0.009421
